,Unnamed: 0,名称,总价,单价,产权信息,建筑面积,户型结构,建筑类型,建筑结构,装修,梯户比,供暖,电梯,区域,具体区域,厅,厨,卫,楼层类型,总层数,东,南,西,北,东南,东北,西南,西北,室
723,723,南北通透，户型方正，五环内大三居，诚心出售,490.0,37982.0,non_co_ownership,129.01,flat_floor,banta_combination,steel_concrete_structure,rough,0.6666666666666666,central_heating,elevator,Fengtai,Lugou_Bridge,1,1,2,low_floor,23,no,south,no,north,no,no,no,no,3
724,724,晓月新苑 南向一居室  有电梯 满五年,268.0,42446.0,non_co_ownership,63.14,flat_floor,banta_combination,steel_concrete_structure,hardcover,0.4,self_heating,elevator,Fengtai,Lugou_Bridge,1,1,1,high_floor,21,no,south,no,no,no,no,no,no,1
725,725,晓月新城一居室，视野开阔，采光充足。,280.0,50478.0,non_co_ownership,55.47,flat_floor,tower,steel_concrete_structure,hardcover,0.2222222222222222,self_heating,elevator,Fengtai,Lugou_Bridge,1,1,1,middle_floor,24,no,no,no,no,no,northeast,no,no,1
726,726,晓月新城 1室0厅 北,205.0,50000.0,co_ownership,41.0,no_data_yet,tower,steel_concrete_structure,hardcover,0.2222222222222222,self_heating,elevator,Fengtai,Lugou_Bridge,0,1,1,high_floor,24,no,no,no,north,no,no,no,no,1
727,727,新月家园 两室一厅 东西通透 配套成熟 看房提前联系,385.0,41358.0,non_co_ownership,93.09,no_data_yet,Banlou,mixed_structure,simple_decoration,0.25,central_heating,no,Fengtai,Lugou_Bridge,1,1,1,top_floor,6,east,no,west,no,no,no,no,no,2
728,728,晓月苑一里 满五唯一 诚心出售,245.0,45228.0,non_co_ownership,54.17,flat_floor,Banlou,mixed_structure,others,0.5,central_heating,no,Fengtai,Lugou_Bridge,1,1,1,middle_floor,6,no,south,no,north,no,no,no,no,1
729,729,晓月新城两居室 精装自住户型方正,340.0,43017.0,co_ownership,79.04,flat_floor,tower,steel_concrete_structure,hardcover,0.2222222222222222,self_heating,elevator,Fengtai,Lugou_Bridge,1,1,1,low_floor,24,no,no,no,no,no,northeast,no,no,2
730,730,新月家园 3室1厅 南 北,550.0,47715.0,non_co_ownership,115.27,no_data_yet,Banlou,mixed_structure,others,0.3333333333333333,central_heating,no,Fengtai,Lugou_Bridge,1,1,1,low_floor,6,no,south,no,north,no,no,no,no,3
731,731,满五唯一 双卧朝南 客厅朝南 不吵不闹,520.0,43029.0,co_ownership,120.85,no_data_yet,banta_combination,steel_concrete_structure,simple_decoration,0.6666666666666666,central_heating,elevator,Fengtai,Lugou_Bridge,1,1,2,middle_floor,25,east,south,no,no,no,no,no,no,3
732,732,晓月新苑 1室1厅 南,310.0,44993.0,non_co_ownership,68.9,flat_floor,banta_combination,steel_concrete_structure,others,0.5,self_heating,elevator,Fengtai,Lugou_Bridge,1,1,1,high_floor,22,no,south,no,no,no,no,no,no,1
733,733,沸城晓月七里八里优质大三居室诚心出售,550.0,42630.0,non_co_ownership,129.02,flat_floor,banta_combination,steel_concrete_structure,simple_decoration,0.6666666666666666,central_heating,elevator,Fengtai,Lugou_Bridge,1,1,2,middle_floor,25,no,south,no,north,no,no,no,no,3
734,734,卢沟桥南里 南向两居室 业主诚心出售,268.0,46886.0,non_co_ownership,57.16,no_data_yet,Banlou,mixed_structure,simple_decoration,0.3333333333333333,central_heating,no,Fengtai,Lugou_Bridge,1,1,1,high_floor,6,no,south,no,no,no,no,no,no,2
735,735,晓月八里  业主诚心出售   随时可以签合同,370.0,39350.0,co_ownership,94.03,flat_floor,banta_combination,steel_concrete_structure,hardcover,0.6666666666666666,central_heating,elevator,Fengtai,Lugou_Bridge,1,1,1,middle_floor,18,no,south,no,no,no,no,no,no,2
736,736,晓月新城 正规一居室 各个居室面积很大 周边配套齐全,290.0,42109.0,non_co_ownership,68.87,flat_floor,tower,steel_concrete_structure,others,0.2222222222222222,self_heating,elevator,Fengtai,Lugou_Bridge,1,1,1,top_floor,24,east,no,no,no,no,no,no,no,1
737,737,新月家园 一室一厅出售 中间楼层 采光好 诚心出售,275.0,42140.0,non_co_ownership,65.26,flat_floor,Banlou,mixed_structure,simple_decoration,0.3333333333333333,central_heating,no,Fengtai,Lugou_Bridge,1,1,1,low_floor,6,no,no,no,no,no,no,southwest,no,1
738,738,满五年唯一 2007年商品房 带电梯 好楼层 随时签约,350.0,40807.0,non_co_ownership,85.77,flat_floor,banta_combination,steel_concrete_structure,hardcover,0.25,self_heating,elevator,Fengtai,Lugou_Bridge,1,1,1,middle_floor,22,no,no,no,no,southeast,no,no,no,2
739,739,卢沟桥全南向小两居，格局合理，适合刚需,230.0,46269.0,non_co_ownership,49.71,flat_floor,Banlou,mixed_structure,others,0.3333333333333333,central_heating,no,Fengtai,Lugou_Bridge,1,1,1,top_floor,5,no,south,no,no,no,no,no,no,2
740,740,五环内 大两居 满五唯一 格局通透,390.0,36242.0,non_co_ownership,107.61,no_data_yet,banta_combination,steel_concrete_structure,others,0.25,self_heating,elevator,Fengtai,Lugou_Bridge,1,1,1,low_floor,22,east,no,west,no,no,no,no,no,2
741,741,卢沟桥南里小区  正规三居室  户型方正,310.0,45177.0,non_co_ownership,68.62,no_data_yet,Banlou,mixed_structure,simple_decoration,0.5,central_heating,no,Fengtai,Lugou_Bridge,1,1,1,high_floor,6,no,south,no,north,no,no,no,no,3
742,742,银海星月  一层  正规一居  满五年唯一,290.0,48181.0,co_ownership,60.19,no_data_yet,Banlou,mixed_structure,rough,0.25,central_heating,no,Fengtai,Lugou_Bridge,1,1,1,bottom_floor,6,no,south,no,north,no,no,no,no,1
743,743,晓月苑三里 满五年唯一  东西通透两居室,290.0,42554.0,non_co_ownership,68.15,flat_floor,Banlou,mixed_structure,simple_decoration,0.5,central_heating,no,Fengtai,Lugou_Bridge,1,1,1,high_floor,6,east,no,west,no,no,no,no,no,2
744,744,满五唯一  南向    电梯房   看房随时 带两个车位,360.0,40355.0,non_co_ownership,89.21,flat_floor,tower,steel_concrete_structure,simple_decoration,0.2222222222222222,self_heating,elevator,Fengtai,Lugou_Bridge,1,1,1,middle_floor,24,no,south,no,no,no,no,no,no,2
745,745,晓月苑五里 业主随时签约 南北朝向,405.0,33903.0,non_co_ownership,119.46,flat_floor,tower,steel_concrete_structure,hardcover,0.25,self_heating,elevator,Fengtai,Lugou_Bridge,1,1,2,low_floor,22,no,south,no,north,no,no,no,no,3
746,746,五环内 南北通透两居 带电梯 低楼层无遮挡 采光充足,425.0,38368.0,non_co_ownership,110.77,flat_floor,banta_combination,steel_concrete_structure,hardcover,0.5,self_heating,elevator,Fengtai,Lugou_Bridge,1,1,1,low_floor,22,no,south,no,north,no,no,no,no,2
747,747,卢沟桥 南北通透 双阳台 两居室,263.0,47192.0,non_co_ownership,55.73,flat_floor,Banlou,mixed_structure,others,0.3333333333333333,central_heating,no,Fengtai,Lugou_Bridge,1,1,1,top_floor,5,no,south,no,north,no,no,no,no,2
748,748,房子中间楼层，南北通透，客厅带窗户，精装修,206.0,36268.0,non_co_ownership,56.8,flat_floor,No_data_yet,mixed_structure,hardcover,0.3333333333333333,central_heating,no,Fengtai,Fengtai_others,1,1,1,middle_floor,6,no,south,no,north,no,no,no,no,2
749,749,珠光逸景二期 中间楼层 南北通透两居室 电梯房,305.0,38973.0,non_co_ownership,78.26,flat_floor,Banlou,steel_concrete_structure,hardcover,0.3333333333333333,central_heating,elevator,Fengtai,Fengtai_others,1,1,1,middle_floor,5,no,south,no,north,no,no,no,no,2
750,750,长辛店东山坡一里南北通透两居室，通风采光好布局合理,203.0,32690.0,non_co_ownership,62.1,flat_floor,Banlou,mixed_structure,simple_decoration,0.5,central_heating,no,Fengtai,Fengtai_others,1,1,1,high_floor,6,no,south,no,north,no,no,no,no,2
751,751,满五年唯一 商品房带电梯 南向两居落地窗 靠谱出售,305.0,38953.0,co_ownership,78.3,flat_floor,Banlou,steel_concrete_structure,simple_decoration,0.5,central_heating,elevator,Fengtai,Fengtai_others,1,1,1,high_floor,6,no,south,no,no,no,no,no,no,2
752,752,汤泉墅  正规两居室，南北通透，诚心出售,335.0,36874.0,co_ownership,90.85,flat_floor,Banlou,steel_concrete_structure,simple_decoration,1.0,central_heating,no_data_yet,Fengtai,Fengtai_others,1,1,1,bottom_floor,6,no,south,no,north,no,no,no,no,2
753,753,珠光逸景二期，低楼层朝南向，花园洋房，满五唯一,196.0,35348.0,co_ownership,55.45,flat_floor,Banlou,steel_concrete_structure,simple_decoration,1.0,central_heating,no,Fengtai,Fengtai_others,1,1,1,bottom_floor,6,no,south,no,no,no,no,no,no,1
754,754,汤泉墅中间楼层，  正规精装三居室，满五唯一,310.0,31763.0,non_co_ownership,97.6,flat_floor,Banlou,mixed_structure,hardcover,0.3333333333333333,central_heating,no,Fengtai,Fengtai_others,2,1,1,middle_floor,6,no,south,no,north,no,no,no,no,3
755,755,花园洋房 中间户 格局方正 南北朝向自住精装 可签约,778.0,41243.0,non_co_ownership,188.64,flat_floor,Banlou,steel_concrete_structure,hardcover,0.5,self_heating,elevator,Fengtai,Fengtai_others,2,1,3,middle_floor,5,no,south,no,north,no,no,no,no,4
756,756,《店长推荐》北京山语城 次顶层 独立电梯入户南北通透,515.0,37292.0,non_co_ownership,138.1,flat_floor,Banlou,steel_concrete_structure,simple_decoration,0.5,self_heating,elevator,Fengtai,Fengtai_others,2,1,2,high_floor,6,no,south,no,north,no,no,no,no,3
757,757,东山坡三里 满五唯一 视野好 业主诚心出售,279.0,26947.0,non_co_ownership,103.54,flat_floor,Banlou,mixed_structure,hardcover,0.5,central_heating,no,Fengtai,Fengtai_others,2,1,1,high_floor,6,east,no,west,no,no,no,no,no,2
758,758,玉皇庄南向一居 满五唯一 次顶层 采光充足 有钥匙,162.0,35985.0,non_co_ownership,45.02,flat_floor,Banlou,mixed_structure,others,0.3333333333333333,central_heating,no,Fengtai,Fengtai_others,1,1,1,high_floor,6,no,south,no,no,no,no,no,no,1
759,759,张郭庄小区两居室南北通透 中楼层,203.0,35740.0,non_co_ownership,56.8,flat_floor,No_data_yet,mixed_structure,simple_decoration,1.0,central_heating,no,Fengtai,Fengtai_others,1,1,1,middle_floor,6,no,south,no,north,no,no,no,no,2
760,760,卢西嘉园 南北通透一居室 看房方便 低楼层 采光好,240.0,36453.0,non_co_ownership,65.84,flat_floor,Banlou,steel_concrete_structure,hardcover,0.5,no_data_yet,no,Fengtai,Fengtai_others,1,1,1,low_floor,6,no,south,no,north,no,no,no,no,1
761,761,六层洋房社区。高楼层视野好，小区绿化好。满五唯一,285.0,29364.0,non_co_ownership,97.06,flat_floor,Banlou,mixed_structure,simple_decoration,0.3333333333333333,central_heating,no,Fengtai,Fengtai_others,2,1,2,top_floor,6,no,south,no,north,no,no,no,no,3
762,762,臻心推荐--领秀翡翠山顶层复式结构好房，视野开阔,620.0,41667.0,non_co_ownership,148.8,duplex,Banlou,steel_concrete_structure,rough,0.5,self_heating,elevator,Fengtai,Fengtai_others,3,1,3,high_floor,7,no,south,no,north,no,no,no,no,5
763,763,珠光逸景二期，全南向两居室，业主诚心出售,300.0,37342.0,co_ownership,80.34,flat_floor,Banlou,steel_concrete_structure,hardcover,0.25,central_heating,elevator,Fengtai,Fengtai_others,1,1,1,low_floor,6,no,south,no,no,no,no,no,no,2
764,764,南向两居，采光足，明厨明卫，房龄新,162.0,27660.0,non_co_ownership,58.57,flat_floor,Banlou,mixed_structure,hardcover,0.3333333333333333,central_heating,no,Fengtai,Fengtai_others,1,1,1,top_floor,6,no,south,no,no,no,no,no,no,2
765,765,南宫雅苑一期满五唯一，南北通透，低楼层,308.0,35072.0,non_co_ownership,87.82,flat_floor,Banlou,mixed_structure,simple_decoration,0.5,central_heating,no,Fengtai,Fengtai_others,2,1,1,low_floor,6,no,south,no,north,no,no,no,no,2
766,766,汤泉墅1-1-1-1  67.42平 满五唯一,238.0,35302.0,co_ownership,67.42,flat_floor,No_data_yet,mixed_structure,hardcover,0.5,central_heating,elevator,Fengtai,Fengtai_others,1,1,1,bottom_floor,6,no,south,no,no,no,no,no,no,1
767,767,高楼层，满五唯一，无抵押无贷款诚心出售两居室,180.0,28365.0,non_co_ownership,63.46,flat_floor,Banlou,mixed_structure,simple_decoration,0.5,no_data_yet,no_data_yet,Fengtai,Fengtai_others,1,1,1,high_floor,6,no,south,no,no,no,no,no,no,2
768,768,房子南北通透格局好，采光好，落地飘窗。,425.0,47561.0,non_co_ownership,89.36,flat_floor,Banlou,steel_concrete_structure,simple_decoration,0.5,central_heating,elevator,Fengtai,Fengtai_others,2,1,1,bottom_floor,15,no,south,no,north,no,no,no,no,2
769,769,商品房三居室 落地窗采光充足 视野开阔 洋房带电梯,350.0,38040.0,co_ownership,92.01,flat_floor,Banlou,steel_concrete_structure,hardcover,0.25,central_heating,elevator,Fengtai,Fengtai_others,1,1,1,high_floor,6,no,south,no,no,no,no,no,no,3
770,770,南北通透 精装修 低楼层 拎包即住,230.0,37381.0,non_co_ownership,61.53,flat_floor,Banlou,mixed_structure,hardcover,0.3333333333333333,central_heating,no,Fengtai,Fengtai_others,1,1,1,low_floor,6,no,south,no,north,no,no,no,no,2
771,771,建设三里 2室1厅 南 北,186.0,27055.0,non_co_ownership,68.75,flat_floor,Banlou,mixed_structure,others,0.3333333333333333,central_heating,no_data_yet,Fengtai,Fengtai_others,1,1,1,high_floor,6,no,south,no,north,no,no,no,no,2
772,772,南北通透的三居室 好格局 居住舒服,330.0,34552.0,co_ownership,95.51,flat_floor,Banlou,mixed_structure,hardcover,0.25,central_heating,no,Fengtai,Fengtai_others,1,1,1,high_floor,6,no,south,no,north,no,no,no,no,3
773,773,店长推荐优质大两居室业主诚心出售,325.0,33454.0,co_ownership,97.15,staggered_floor,Banlou,brick_concrete_structure,hardcover,0.25,central_heating,no,Fengtai,Fengtai_others,1,1,1,high_floor,6,no,south,no,north,no,no,no,no,2
774,774,园博嘉园南北通透电梯房人车分流,419.0,45574.0,non_co_ownership,91.94,flat_floor,Banlou,steel_concrete_structure,others,0.5,central_heating,elevator,Fengtai,Fengtai_others,1,1,1,top_floor,15,no,south,no,north,no,no,no,no,2
775,775,花园北里 2室1厅 南 北,195.0,31007.0,non_co_ownership,62.89,flat_floor,Banlou,mixed_structure,simple_decoration,0.3333333333333333,no_data_yet,no,Fengtai,Fengtai_others,1,1,1,high_floor,6,no,south,no,north,no,no,no,no,2
776,776,中体奥林匹克花园小区二期  南北向正规两室,530.0,45999.0,non_co_ownership,115.22,flat_floor,Banlou,steel_concrete_structure,others,1.0,self_heating,elevator,Fengtai,Fengtai_others,1,1,2,bottom_floor,6,no,south,no,north,no,no,no,no,2
777,777,丰台区 南北通透 两居室 满五年唯一 业主诚心出售,268.0,33116.0,non_co_ownership,80.93,flat_floor,Banlou,mixed_structure,others,0.25,no_data_yet,no,Fengtai,Fengtai_others,1,1,1,middle_floor,6,no,south,no,north,no,no,no,no,2
778,778,东山坡一里 正规2居室 低楼层 配套完善 交通便利,165.0,31616.0,non_co_ownership,52.19,flat_floor,Banlou,mixed_structure,simple_decoration,0.25,central_heating,no,Fengtai,Fengtai_others,1,1,1,bottom_floor,6,east,no,no,no,no,no,no,no,2
779,779,崔村一里 南北通透 两居室 满五唯一,190.0,32330.0,non_co_ownership,58.77,flat_floor,Banlou,mixed_structure,simple_decoration,0.3333333333333333,central_heating,no,Fengtai,Fengtai_others,1,1,1,top_floor,6,no,south,no,north,no,no,no,no,2
780,780,园博嘉园小区，楼龄新，诚心出售，小区环境好,470.0,45306.0,non_co_ownership,103.74,flat_floor,tower,steel_concrete_structure,simple_decoration,0.5,central_heating,elevator,Fengtai,Fengtai_others,1,1,2,bottom_floor,15,no,no,no,north,no,no,southwest,no,2
781,781,领秀翡翠山--好位置，中楼层，四室两厅三卫户型,790.0,42417.0,non_co_ownership,186.25,flat_floor,Banlou,steel_concrete_structure,rough,0.5,self_heating,elevator,Fengtai,Fengtai_others,2,1,3,middle_floor,5,no,south,no,north,no,no,no,no,4
782,782,珠光逸景二期 南北通透三居 小区人车分流 6层带电梯,375.0,41047.0,co_ownership,91.36,duplex,Banlou,steel_concrete_structure,others,0.25,central_heating,elevator,Fengtai,Fengtai_others,1,1,1,top_floor,6,no,south,no,north,no,no,no,no,3
783,783,满五年唯一，格局方正，全明三居。,205.0,31783.0,non_co_ownership,64.5,flat_floor,No_data_yet,mixed_structure,rough,0.5,no_data_yet,no,Fengtai,Fengtai_others,1,1,1,top_floor,6,no,south,no,north,no,no,no,no,3
784,784,燕西华府联排别墅，业主诚意出售！,1690.0,37904.0,non_co_ownership,445.87,duplex,No_data_yet,steel_concrete_structure,rough,2.0,self_heating,elevator,Fengtai,Fengtai_others,3,1,5,bottom_floor,3,no,south,no,north,no,no,no,no,6
785,785,精装修 南北通透三居室 满五唯一 全明格局,485.0,35001.0,non_co_ownership,138.57,no_data_yet,Banlou,steel_concrete_structure,others,0.5,self_heating,no,Fengtai,Fengtai_others,2,1,2,middle_floor,6,no,south,no,north,no,no,no,no,3
786,786,复式结构，楼上空间不计房本面积，楼下是四居室,950.0,45127.0,non_co_ownership,210.52,duplex,Banlou,steel_concrete_structure,rough,0.5,self_heating,elevator,Fengtai,Fengtai_others,2,1,3,top_floor,5,no,south,no,north,no,no,no,no,4
787,787,小区环境好，人车分流，新风系统恒湿恒温的科技住宅,1080.0,74146.0,non_co_ownership,145.66,flat_floor,Banlou,steel_concrete_structure,others,0.5,central_heating,no_data_yet,Fengtai,Fengtai_others,2,1,2,high_floor,15,no,south,no,north,no,no,no,no,4
788,788,长馨园 南北通透两居 电梯房中间层 无抵押 无户口,268.0,34828.0,non_co_ownership,76.95,flat_floor,banta_combination,steel_concrete_structure,simple_decoration,0.25,self_heating,elevator,Fengtai,Fengtai_others,1,1,1,high_floor,16,no,south,no,north,no,no,no,no,2
789,789,汤泉墅 3室1厅 南 北,480.0,41721.0,non_co_ownership,115.05,flat_floor,Banlou,mixed_structure,others,0.3333333333333333,central_heating,no_data_yet,Fengtai,Fengtai_others,1,1,2,top_floor,6,no,south,no,north,no,no,no,no,3
790,790,崔村一里小区 南北向正规两居室 格局方正,289.0,34405.0,non_co_ownership,84.0,flat_floor,Banlou,mixed_structure,simple_decoration,0.5,no_data_yet,no_data_yet,Fengtai,Fengtai_others,1,1,1,middle_floor,6,no,south,no,north,no,no,no,no,2
791,791,中体奥林匹克花园三期 联排随时可看,920.0,36708.0,non_co_ownership,250.63,no_data_yet,Banlou,steel_concrete_structure,hardcover,0.09090909090909093,self_heating,no,Fengtai,Fengtai_others,2,1,3,bottom_floor,3,no,south,no,north,no,no,no,no,4
792,792,随时可以签合同  业主诚心出售,268.0,46375.0,non_co_ownership,57.79,flat_floor,tower,steel_concrete_structure,simple_decoration,0.5,central_heating,elevator,Fengtai,Fengtai_others,0,1,1,low_floor,15,no,no,no,no,southeast,no,no,no,1
793,793,北京山语城 精装修 诚意出售 看房提前约,450.0,38446.0,non_co_ownership,117.05,flat_floor,Banlou,steel_concrete_structure,hardcover,0.5,self_heating,elevator,Fengtai,Fengtai_others,2,1,2,low_floor,6,no,south,no,north,no,no,no,no,3
794,794,臻心推荐--一层带地下室的复式结构，好位置,1320.0,59310.0,non_co_ownership,222.56,duplex,Banlou,steel_concrete_structure,rough,0.5,self_heating,elevator,Fengtai,Fengtai_others,2,1,3,bottom_floor,4,no,south,no,north,no,no,no,no,4
795,795,电梯洋房精装修，南北通透全明格局，满五年唯一,525.0,35273.0,non_co_ownership,148.84,flat_floor,Banlou,steel_concrete_structure,hardcover,0.5,self_heating,elevator,Fengtai,Fengtai_others,2,1,2,low_floor,6,no,south,no,north,no,no,no,no,3
