id ,title,price, unit price,Property information,floor area,House structure,Building Type,Architectural structure,Interior design,ladder ratio,heating,elevator,District,Specific area,hall,kitchen,toilet,Floor type,total floors,east,south,west,north,east-south,east-north,west-south,west-north,room,Longtitude,Latitude,PublishTime,imgUrl,collected
4217,房子是正规三居室，南北通透 满5年唯一商品房,860,127787,non_co_ownership,67.3,flat_floor,Banlou,mixed_structure,simple_decoration,0.333333333,central_heating,no,Haidian,Ganjiakou,1,1,1,bottom_floor,6,no,south,no,north,no,no,no,no,3,116.41909255398053,39.1516327773497,None,None,FALSE
4218,景王坟   钓鱼台国宾馆央产房,710,121161,non_co_ownership,58.6,flat_floor,tower,steel_concrete_structure,simple_decoration,0.181818182,central_heating,elevator,Haidian,Ganjiakou,1,1,1,high_floor,20,no,south,west,no,no,no,no,no,2,115.09365462199037,39.88766401822531,None,None,FALSE
4219,中高层，视野开阔，满五年，电梯直达,790,116864,non_co_ownership,67.6,flat_floor,banta_combination,steel_concrete_structure,hardcover,0.222222222,central_heating,elevator,Haidian,Ganjiakou,1,1,1,high_floor,18,no,no,no,no,southeast,no,no,no,2,115.09336208660773,40.92422059728225,None,None,FALSE
4220,机械研究院东区  央产房  挑高3.1米  格局方正,570,89567,non_co_ownership,63.64,flat_floor,Banlou,mixed_structure,simple_decoration,0.25,central_heating,no,Haidian,Ganjiakou,0,1,1,middle_floor,4,east,no,no,no,no,no,no,no,2,116.01298870431793,39.31752458707786,None,None,FALSE
4221,增光路 甘家口 五矿集团家属楼 封闭管理 两室,808,91767,non_co_ownership,88.05,flat_floor,banta_combination,steel_concrete_structure,others,0.5,central_heating,elevator,Haidian,Ganjiakou,1,1,1,top_floor,11,east,no,west,no,no,no,no,no,2,116.34442891459818,40.85473730602401,None,None,FALSE
4222,甘家口中直宿舍楼 东邻钓鱼台 安静舒适 正在进行改造,890,100429,non_co_ownership,88.62,flat_floor,Banlou,brick_concrete_structure,hardcover,0.5,central_heating,no,Haidian,Ganjiakou,1,1,1,top_floor,4,no,south,no,north,no,no,no,no,3,115.99606005191248,39.66122220802897,None,None,FALSE
4223,增光路40号院 2室1厅 南 北,665,94730,non_co_ownership,70.2,flat_floor,Banlou,steel_concrete_structure,others,0.333333333,central_heating,elevator,Haidian,Ganjiakou,1,1,1,bottom_floor,14,no,south,no,north,no,no,no,no,2,115.46969130345718,40.72825640588528,None,None,FALSE
4224,轻型汽车有限公司宿舍，69号线，南北三居室，不临街,710,122204,non_co_ownership,58.1,no_data_yet,Banlou,mixed_structure,hardcover,0.333333333,central_heating,no,Haidian,Ganjiakou,1,1,1,bottom_floor,6,no,south,west,north,no,no,no,no,3,115.43362896706451,40.97194594613111,None,None,FALSE
4225,阜南小区 2室1厅 南 北,799,107973,non_co_ownership,74,no_data_yet,Banlou,mixed_structure,hardcover,0.333333333,central_heating,no,Haidian,Ganjiakou,1,1,1,top_floor,6,no,south,no,north,no,no,no,no,2,116.67031248780427,40.68463088327956,None,None,FALSE
4226,低楼层，临近地铁，交通便利，配套设施齐全,580,106618,non_co_ownership,54.4,flat_floor,Banlou,mixed_structure,simple_decoration,0.333333333,central_heating,no,Haidian,Ganjiakou,1,1,1,low_floor,6,east,no,west,no,no,no,no,no,2,115.22227400161046,39.19581701346436,None,None,FALSE
4227,西三环 世纪经贸大厦 高楼层 采光好,553.5,44924,non_co_ownership,123.21,no_data_yet,tower,steel_concrete_structure,hardcover,0.272727273,self_heating,elevator,Haidian,Ganjiakou,0,0,0,high_floor,25,no,south,west,no,no,no,no,no,1,116.35029136516549,40.603908884857,None,None,FALSE
4228,高楼层，正规三居室，不临街业主诚售。,1550,108082,non_co_ownership,143.41,no_data_yet,tower,steel_concrete_structure,simple_decoration,0.375,central_heating,elevator,Haidian,Ganjiakou,2,1,2,high_floor,24,no,no,no,no,no,northeast,no,no,3,116.71839947167888,40.52197445378238,None,None,FALSE
4229,西三环航天桥，交通便利，电梯直达,445,45174,non_co_ownership,98.51,flat_floor,tower,steel_concrete_structure,others,0.363636364,self_heating,elevator,Haidian,Ganjiakou,1,0,0,middle_floor,25,east,no,no,no,no,no,no,no,3,116.30655773745372,40.907033622380936,None,None,FALSE
4230,水科院 车公庄西路20号院  紫竹桥 花园桥,800,121397,non_co_ownership,65.9,no_data_yet,Banlou,mixed_structure,others,0.333333333,central_heating,no,Haidian,Ganjiakou,1,1,1,top_floor,4,no,south,no,north,no,no,no,no,2,116.19752883179461,39.03041649922145,None,None,FALSE
4231,南北通透全明格局  没有遮挡采光好 小区环境好,780,127244,non_co_ownership,61.3,flat_floor,Banlou,mixed_structure,simple_decoration,0.333333333,central_heating,no,Haidian,Ganjiakou,1,1,1,bottom_floor,5,no,south,no,north,no,no,no,no,2,115.24242078308147,39.82151875267958,None,None,FALSE
4232,高楼层，不临街 面朝小区安静的三居室,1700,113835,non_co_ownership,149.34,flat_floor,tower,steel_concrete_structure,hardcover,0.375,central_heating,elevator,Haidian,Ganjiakou,2,1,2,high_floor,24,east,no,no,no,no,no,no,no,3,115.2910487647355,40.30448403922072,None,None,FALSE
4233,西三环可注册公司办公楼，电梯直达，交通便利,536,38407,non_co_ownership,139.56,flat_floor,tower,steel_concrete_structure,simple_decoration,0.363636364,self_heating,elevator,Haidian,Ganjiakou,1,0,0,middle_floor,25,east,no,no,no,no,no,no,no,1,115.30590708556383,39.33450208038497,None,None,FALSE
4234,西三环航天桥，交通便利，看房方便,450,46875,non_co_ownership,96,no_data_yet,tower,steel_concrete_structure,others,0.272727273,self_heating,elevator,Haidian,Ganjiakou,0,0,0,high_floor,25,east,no,no,no,no,no,no,no,4,115.97905703542985,39.13219594662756,None,None,FALSE
4235,高楼层，前后没有遮挡，视野好，电梯直达,537,119867,non_co_ownership,44.8,no_data_yet,banta_combination,steel_concrete_structure,hardcover,0.222222222,central_heating,elevator,Haidian,Ganjiakou,1,1,1,top_floor,18,no,no,no,no,no,no,no,northwest,1,115.8541015725504,40.019244824839156,None,None,FALSE
4236,环保局 东向两居  满五年唯一,619,117458,non_co_ownership,52.7,no_data_yet,Banlou,mixed_structure,others,0.333333333,central_heating,no,Haidian,Ganjiakou,1,1,1,middle_floor,5,east,no,no,no,no,no,no,no,2,115.2707969433354,40.56116889926977,None,None,FALSE
4237,西三环航天桥，电梯直达，交通便利,460,49768,non_co_ownership,92.43,no_data_yet,tower,steel_concrete_structure,simple_decoration,0.272727273,self_heating,elevator,Haidian,Ganjiakou,0,0,0,high_floor,25,no,no,west,no,no,no,no,no,3,116.92527506717917,39.549938960620736,None,None,FALSE
4238,航天桥，阜成路15号院，全南向两居,880,151490,non_co_ownership,58.09,flat_floor,Banlou,mixed_structure,hardcover,0.333333333,central_heating,no,Haidian,Ganjiakou,1,1,1,bottom_floor,6,no,south,no,no,no,no,no,no,2,115.01148191451155,40.72919850345929,None,None,FALSE
4239,36号院 建材居 正规15平米明窗客厅  不临街 无遮挡,472,98027,non_co_ownership,48.15,flat_floor,Banlou,steel_concrete_structure,hardcover,1,central_heating,elevator,Haidian,Ganjiakou,1,1,1,low_floor,14,east,no,west,no,no,no,no,no,1,115.87092075519769,40.203961530491654,None,None,FALSE
4240,满五唯一，电梯直达，南北通透，全明格局，精装修,620,96875,non_co_ownership,64,flat_floor,banta_combination,steel_concrete_structure,hardcover,0.666666667,central_heating,elevator,Haidian,Ganjiakou,1,1,1,middle_floor,14,no,south,no,north,no,no,no,no,2,115.72491150700415,39.04025202177378,None,None,FALSE
4241,八角北路小区全南向两居满五唯一,239,47715,non_co_ownership,50.09,flat_floor,Banlou,mixed_structure,simple_decoration,0.333333333,central_heating,no,Shijingshan,Anise,1,1,1,high_floor,6,no,south,no,no,no,no,no,no,2,116.90931623787338,40.24702302214625,None,None,FALSE
4242,八角中里 南向一居室 明厨明卫 有装修！,230,56805,non_co_ownership,40.49,flat_floor,Banlou,mixed_structure,hardcover,0.333333333,central_heating,no,Shijingshan,Anise,1,1,1,top_floor,6,no,south,no,no,no,no,no,no,2,116.8405039396065,40.154896725983406,None,None,FALSE
4243,八角北路，朝南两居室，采光好，看房有钥匙,325,49832,non_co_ownership,65.22,flat_floor,tower,mixed_structure,rough,0.25,central_heating,no,Shijingshan,Anise,1,1,1,high_floor,6,no,south,no,no,no,no,no,no,2,115.8819629463901,40.351814386642495,None,None,FALSE
4244,京原路5号院 朝阳医院家属院 八角游乐园站991米,345,60084,non_co_ownership,57.42,flat_floor,Banlou,mixed_structure,others,0.333333333,central_heating,no,Shijingshan,Anise,2,1,1,middle_floor,5,no,south,no,north,no,no,no,no,2,115.12307872280148,40.034861195188185,None,None,FALSE
4245,八角北路 1室1厅 南,188,51877,co_ownership,36.24,flat_floor,Banlou,mixed_structure,simple_decoration,0.333333333,central_heating,no,Shijingshan,Anise,1,1,1,top_floor,6,no,south,no,no,no,no,no,no,1,115.5076514715929,39.947165713767845,None,None,FALSE
4246,八角中里 明厨明卫 中间层南向两居室,320,54842,non_co_ownership,58.35,flat_floor,Banlou,mixed_structure,hardcover,0.333333333,central_heating,no,Shijingshan,Anise,1,1,1,high_floor,6,no,south,no,no,no,no,no,no,2,115.13521493967427,40.370888668729684,None,None,FALSE
4247,融景城南北两居 无户口 产权清晰 采光好,539.9,60103,non_co_ownership,89.83,flat_floor,Banlou,steel_concrete_structure,hardcover,0.5,central_heating,elevator,Shijingshan,Anise,1,1,1,low_floor,25,no,south,no,north,no,no,no,no,2,115.43487262759365,40.86605918084031,None,None,FALSE
4248,西引力三居室，05年商品房，近地铁，大面宽，四个阳台,680,53794,non_co_ownership,126.41,flat_floor,banta_combination,steel_concrete_structure,hardcover,0.333333333,central_heating,elevator,Shijingshan,Anise,1,1,2,low_floor,16,no,no,no,no,no,no,southwest,no,3,116.59906857579828,39.31451642592326,None,None,FALSE
4249,八角南路 近地铁 钢混结构 南北通透  明厨明卫,318,56969,non_co_ownership,55.82,flat_floor,Banlou,steel_concrete_structure,hardcover,0.5,central_heating,no,Shijingshan,Anise,1,1,1,middle_floor,6,no,south,no,north,no,no,no,no,2,115.8481605874791,40.91268441287613,None,None,FALSE
4250,房子精装满五唯一，正规东南向一居室，有电梯。,270,53329,non_co_ownership,50.63,flat_floor,tower,steel_concrete_structure,hardcover,0.181818182,central_heating,elevator,Shijingshan,Anise,1,1,1,low_floor,19,no,no,no,no,southeast,no,no,no,1,115.13029990483557,39.47188729618915,None,None,FALSE
4251,西引力 2005年商品房  西南朝向 三居室,622,52305,co_ownership,118.92,flat_floor,banta_combination,steel_concrete_structure,simple_decoration,0.333333333,central_heating,elevator,Shijingshan,Anise,2,1,2,bottom_floor,18,no,no,no,no,no,no,southwest,no,3,115.01874445773124,40.01502268945159,None,None,FALSE
4252,八角南路 经典两居室 南北向  小区中间位置,269.5,49889,non_co_ownership,54.02,flat_floor,Banlou,mixed_structure,hardcover,0.333333333,central_heating,no,Shijingshan,Anise,1,1,1,high_floor,6,no,south,no,north,no,no,no,no,2,115.08849934215375,39.03150226040466,None,None,FALSE
4253,八角北路 3层 明厨明卫2居，满5年家庭一套,290,49607,non_co_ownership,58.46,flat_floor,Banlou,mixed_structure,simple_decoration,0.333333333,central_heating,no,Shijingshan,Anise,1,1,1,middle_floor,6,no,south,no,north,no,no,no,no,2,116.13002227798762,39.93319617582155,None,None,FALSE
4254,八角北路中间楼层，南北通透，两居室,283,49347,non_co_ownership,57.35,flat_floor,Banlou,mixed_structure,hardcover,0.333333333,central_heating,no,Shijingshan,Anise,1,1,1,middle_floor,6,no,south,no,north,no,no,no,no,2,115.97096793241467,40.91535805390956,None,None,FALSE
4255,1993年建成，房子满五唯一，精装修南北两居室，采光好,325,54494,non_co_ownership,59.64,flat_floor,Banlou,mixed_structure,hardcover,0.5,central_heating,no,Shijingshan,Anise,1,1,1,high_floor,6,no,south,no,north,no,no,no,no,2,116.24784598679823,40.72894424943453,None,None,FALSE
4256,八角中里南北通透明厨明卫两居室,305,51818,non_co_ownership,58.86,flat_floor,Banlou,mixed_structure,rough,0.333333333,central_heating,no,Shijingshan,Anise,1,1,1,high_floor,6,no,south,no,north,no,no,no,no,2,116.37701742926743,40.372990455849504,None,None,FALSE
4257,八角路 明厨明卫  距离一号线古城地铁站800米,260,39163,non_co_ownership,66.39,flat_floor,Banlou,mixed_structure,simple_decoration,0.333333333,central_heating,no,Shijingshan,Anise,1,1,1,middle_floor,5,no,south,no,north,no,no,no,no,2,115.05177044178049,39.250871311548636,None,None,FALSE
4258,八角中里南向两居室，采光充足，小区环境优美。,305,52182,non_co_ownership,58.45,flat_floor,Banlou,mixed_structure,hardcover,0.333333333,central_heating,no,Shijingshan,Anise,1,1,1,top_floor,6,no,south,no,no,no,no,no,no,2,116.61029128765759,39.88521584876623,None,None,FALSE
4259,八角北里94年南向两居，高楼层，视野开阔，成熟社区，,317,54356,non_co_ownership,58.32,flat_floor,Banlou,mixed_structure,simple_decoration,0.333333333,central_heating,no,Shijingshan,Anise,1,1,1,high_floor,6,no,south,no,no,no,no,no,no,2,115.29093973028603,40.876665812549255,None,None,FALSE
4260,八角北里正规两室一厅，中间层，小区中间，满五年,325,55001,non_co_ownership,59.09,flat_floor,Banlou,mixed_structure,hardcover,0.25,central_heating,no,Shijingshan,Anise,1,1,1,high_floor,6,no,no,no,north,southeast,no,no,no,2,116.53024309117419,39.45409695047197,None,None,FALSE
4261,京原路5号院全南向两居室，户型方正,339,60950,non_co_ownership,55.62,flat_floor,Banlou,mixed_structure,others,0.333333333,central_heating,no,Shijingshan,Anise,2,1,1,middle_floor,5,no,south,no,no,no,no,no,no,2,115.33787490877982,39.220290565831164,None,None,FALSE
4262,（好房）八角南里 满五年，朝南两居！近地铁电梯房！,425,52205,non_co_ownership,81.41,flat_floor,tower,steel_concrete_structure,simple_decoration,0.181818182,central_heating,elevator,Shijingshan,Anise,1,1,1,low_floor,20,no,south,no,no,no,no,no,no,2,115.37851604439247,40.989316226421515,None,None,FALSE
4263,融景城 2室1厅 东 南 北,637,64776,non_co_ownership,98.34,flat_floor,Banlou,steel_concrete_structure,hardcover,0.5,central_heating,elevator,Shijingshan,Anise,1,1,1,high_floor,26,east,south,no,north,no,no,no,no,2,115.83012833752923,40.165659621346755,None,None,FALSE
4264,石景嘉园 2室1厅 南,309,46854,non_co_ownership,65.95,flat_floor,tower,steel_concrete_structure,hardcover,0.25,central_heating,elevator,Shijingshan,Anise,1,1,1,high_floor,21,no,south,no,no,no,no,no,no,2,115.3287940798445,40.06560800949444,None,None,FALSE
4265,八角南路 精装 南北通透两居室,285,47406,non_co_ownership,60.12,flat_floor,Banlou,mixed_structure,simple_decoration,0.333333333,central_heating,no,Shijingshan,Anise,1,1,1,top_floor,6,no,south,no,north,no,no,no,no,2,116.7355430492651,40.05280479691443,None,None,FALSE
4266,融景城 南向 高楼层 两居室 精装修 无遮挡,570,64722,non_co_ownership,88.07,flat_floor,Banlou,steel_concrete_structure,hardcover,0.5,central_heating,elevator,Shijingshan,Anise,2,1,1,high_floor,26,no,south,no,no,no,no,no,no,2,116.08770503368383,40.94577287345101,None,None,FALSE
4267,融景城 南北三居 两梯三户 正对花园,830,61477,non_co_ownership,135.01,flat_floor,Banlou,steel_concrete_structure,hardcover,0.666666667,central_heating,elevator,Shijingshan,Anise,1,1,2,low_floor,26,no,south,no,north,no,no,no,no,3,116.56530116665125,39.34254527686191,None,None,FALSE
4268,八角北里干休所小三居，南北通透，格局方正,335,48956,co_ownership,68.43,flat_floor,Banlou,mixed_structure,simple_decoration,0.5,central_heating,no,Shijingshan,Anise,1,1,1,top_floor,6,no,south,no,north,no,no,no,no,3,115.48541146040989,40.78431283225556,None,None,FALSE
4269,融景城 满五唯一 南北通透 大面积 精装修三居室,830,61070,non_co_ownership,135.91,flat_floor,Banlou,steel_concrete_structure,simple_decoration,0.666666667,central_heating,elevator,Shijingshan,Anise,2,1,2,middle_floor,26,no,south,no,north,no,no,no,no,3,116.31468049035365,40.579543717281965,None,None,FALSE
4270,八角北路，纯南，非顶层，两居室,249,49652,non_co_ownership,50.15,flat_floor,Banlou,mixed_structure,simple_decoration,0.333333333,central_heating,no,Shijingshan,Anise,1,1,1,high_floor,6,no,south,no,no,no,no,no,no,2,116.45306398749679,39.463593744366065,None,None,FALSE
4271,融景城三期 南北通透 高楼层 两居室 视野好,576,63668,non_co_ownership,90.47,flat_floor,Banlou,steel_concrete_structure,simple_decoration,0.5,central_heating,elevator,Shijingshan,Anise,1,1,1,high_floor,26,no,south,west,north,no,no,no,no,2,116.48292755335589,39.84914973390191,None,None,FALSE
4272,八角南路  一居室  低楼层 满两年,195,53808,non_co_ownership,36.24,flat_floor,Banlou,mixed_structure,hardcover,0.333333333,central_heating,no,Shijingshan,Anise,1,1,1,low_floor,6,no,south,no,no,no,no,no,no,1,116.53979759480987,39.624061295260226,None,None,FALSE
4273,八角北路明厨明卫两居室双南向随时看,240,43724,non_co_ownership,54.89,flat_floor,Banlou,mixed_structure,simple_decoration,0.333333333,central_heating,no,Shijingshan,Anise,1,1,1,top_floor,6,no,south,no,no,no,no,no,no,2,116.49546051515284,39.88503365734944,None,None,FALSE
4274,融景城南北两居室 ，卫生间带窗,597,66282,non_co_ownership,90.07,flat_floor,Banlou,steel_concrete_structure,others,0.5,central_heating,elevator,Shijingshan,Anise,1,1,1,low_floor,26,no,south,no,north,no,no,no,no,2,116.43257831597836,40.855948612321505,None,None,FALSE
4275,八角北路小区南北通透两居室，户型方正，无遮挡,279,51648,non_co_ownership,54.02,flat_floor,Banlou,mixed_structure,hardcover,0.333333333,central_heating,no,Shijingshan,Anise,1,1,1,middle_floor,6,no,south,no,north,no,no,no,no,2,116.21321731690449,40.54931979356795,None,None,FALSE
